Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Malaysia,61.796,64.949,68.895,72.677,88.9095,94.2968,99.9224,97.9392,99.7367,99.3187,109.5463,116.208,124.492,126.455,133.145,135.175,135.576,136.7599,142.269,149.7006,143.567,145.624,152.8646277,158.0267
Maldives,0.149,0.1625,0.1863,0.219,0.241,0.268,0.309,0.35,0.405,0.3924,0.3538,0.3767,0.4042,0.4199,0.5349,0.6115,0.66,0.709,0.756,0.7802,0.7833,0.788,0.789703898,0.789703898
Mali,0.777,0.79,0.822,0.832,0.964,0.989,1.044,1.064,1.19,0.8434,1.2037,0.9357,0.994,1.0056,1.0547,1.2961,1.449,1.8747,2.158,2.354,2.325,2.396,2.479,2.5
Malta,1.917,1.943,2.052,2.236,2.216,2.24,2.261,2.296,2.312,2.168,2.113,2.169,2.268,2.216,2.17,1.203,0.721,1.4372,1.7631,1.8581,1.8987,1.9506,1.9974021,2.0255255
Martinique,1.115,1.2794,1.313,1.3686,1.4109,1.4432,1.4836,1.45,1.4631,1.4764,1.5478,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Mauritania,0.387,0.4448,0.4963,0.4612,0.5045,0.4789,0.5693,0.5868,0.6589,0.6576,0.7273,0.7442,0.8243,0.773,0.8076,0.841,0.8745,1.0218,1.023,1.099,1.163,1.13,1.188759812,1.188759812
Mauritius,1.251,1.362,1.412,1.515,1.573,1.704,1.827,1.913,1.963,1.968,2.035,2.186,2.219,2.288,2.3403,2.3152,2.3787,2.496,2.4829,2.5348,2.1943,2.351,2.512,2.69
Mexico,156.722,168.658,175.619,197.072,194.062,201.853,207.404,217.473,212.265,222.541,223.863,247.488,255.831,245.841,238.849,251.636,260.776,259.5616,277.3146,264.503,242.4375,290.7900841,262.9904178,298.1514027
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,5.064,5.495,5.294,5.408,5.449,5.613,5.715,5.529,5.633,5.84,5.708,5.434,5.533,4.194,5.046,5.765,5.605,4.648,5.059,5.321,5.821,6.221,4.817,4.445
Mongolia,2.908,2.975,3.086,3.107,3.274,3.404,3.531,3.704,3.989,4.012,4.269,4.474,4.755,4.898,5.176,5.293,5.42,5.7801,6.1215,6.2578,5.9571,6.6091,6.991,7.15
Montenegro,--,--,--,--,--,--,1.202,0.86,1.289,0.768,1.413,1.452,1.367,1.441,1.421,1.512,1.298,1.3619,1.5547,1.5044,1.6154,1.4441,1.5664,1.637
Montserrat,0.012,0.009,0.0094,0.0097,0.0106,0.0113,0.0114,0.0115,0.0118,0.0119,0.0121,0.0115,0.0119,0.0123,0.0126,0.0128,0.0135,0.0134,0.0141,0.0138,0.0136,0.0144,0.014338366,0.014338366
Morocco,12.933,14.538,14.067,14.699,15.681,17.625,18.094,18.073,18.689,17.592,18.5625,21.533,23.951,22.594,24.125,25.108,25.776,26.8748,27.7079,32.3895,31.3527,33.1203,33.872,33.238
Mozambique,0.013,0.044,0.038,0.037,0.046,0.021,0.02,0.013,0.013,0.013,0.019,0.106,0.108,0.211,0.215,1.291,3.254,3.443,3.1211,3.9155,3.1383,3.2114,3.188,3.188
Namibia,0.034,0,0.007,0.012,0.014,0.026,0.106,0.034,0.177,0.081,0.058,0.032,0.049,0.055,0.013,0.034,0.062,0.0663,0.0212,0.0516,0.065,0.041,0.02,0.036
Nauru,0.033,0.03,0.03,0.031,0.0319,0.0283,0.0163,0.02,0.0194,0.0212,0.0225,0.023,0.0236,0.0242,0.025,0.0311,0.0314,0.0335,0.035,0.0351,0.0357,0.0367,0.036814433,0.036814433
Nepal,0.027,0.018,0.004,0.004,0.014,0.016,0.013,0.009,0.009,0.013,0.003,0.002,0.019,0.01,0.001,0,0,0.0001,0.0001,0.0001,0.0001,0,0.000033,0.000033
Netherlands,81.277,84.938,86.631,87.255,90.553,86.789,85.745,91.695,92.238,96.966,102.386,95.619,84.936,84.812,85.848,89.414,93.384,93.122,89.2341,91.4717,83.635,75.0321,66.8455646,55.5247806
Netherlands Antilles,1.121,1.095,1.09,1.181,1.21,1.248,1.218,1.256,1.242,1.298,1.323,1.325,1.2705,1.2039,1.1626,1.1836,1.1915,1.1036,0.612,0.647,0.621,0.622,0.65,0.65
New Caledonia,1.196,1.355,1.421,1.43,1.341,1.526,1.556,1.499,1.384,1.5133,1.8119,1.8327,1.8278,1.9913,2.6595,2.4938,2.841,2.7939,3.0764,2.8756,2.7285,2.2559,2.27839411,2.27839411
New Zealand,10.993,14.276,12.209,13.693,11.656,15.12,15.161,14.973,15.529,12.17,11.909,10.521,12.367,11.03,8.962,8.681,6.761,8.2023,7.2538,7.6879,8.2608,7.9533,6.1874559,5.4186001
Nicaragua,1.79,1.976,1.913,1.962,2.022,1.837,2.192,2.278,2.167,2.386,2.305,2.524,2.305,1.985,2.058,2.286,2.195,1.992,1.9163,1.9726,1.1407,1.2983,1.551,1.551
Niger,0.206,0.18,0.191,0.194,0.205,0.227,0.216,0.222,0.225,0.254,0.29,0.342,0.399,0.439,0.439,0.527,0.688,0.5518,0.5227,0.646,0.649,0.698376,0.76,0.78
Nigeria,9.099,9.553,13.311,12.736,16.167,15.771,16.847,16.751,15.389,15.248,19.747,21.151,23.047,23.557,26.885,26.697,28.331,24.4433,28.937,27.95,30.189,31.099,28.611,32.781
Niue,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0029,0.0031,0.0032,0.0033,0.0033,0.0032,0.0033,0.0033,0.0033,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034
North Korea,9.2,9.6,9.156,9.278,9.473,9.78,9.815,8.243,9.133,11,10.3,7.8,8,8.2,8.6,9,11.1,11.5994,12.0992,12.8004,11.1999,9.4,9.8,9.8
North Macedonia,5.64,5.735,5.333,5.363,5.183,5.45,5.356,5.488,5.471,5.558,4.829,5.3246,5.2181,4.5011,4.082,3.6173,3.5629,4.3041,3.6417,4.4506,3.7818,3.7416,4.2027833,4.5986308
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,
Norway,0.292,0.343,0.353,0.46,0.508,0.53,0.637,0.936,0.606,4.362,5.031,4.226,2.835,2.638,2.787,2.773,2.776,2.735,2.7941,2.5596,2.0019,0.879261,1.4823803,1.8768043
Oman,9.111,9.737,10.331,10.714,11.499,12.648,13.287,14.167,16.049,18.445,19.819,21.874,25.017,26.2397,29.1277,32.7578,34.2278,36.126,37.714,38.834,38.321,41.015,42.45453,43.19
Pakistan,48.925,51.198,51.613,52.126,57.163,60.283,63.972,63.877,62.214,64.37,59.153,61.308,61.715,66.716,67.908,70.511,81.613,89.615,86.602,85.122,94.217,101.69,103.131,103.131
Palestinian Territories,0.032,0.0355,0.1493,0.3424,0.3955,0.5005,0.3453,0.4171,0.4266,0.5006,0.4733,0.5693,0.4611,0.5341,0.3366,0.5055,0.4945,0.5009,0.3604,0.6913,0.6618,0.6913,0.677,0.677
Panama,1.445,2.602,1.874,2.732,1.958,2.08,2.385,2.731,2.437,2.995,3.167,3.701,3.189,3.769,4.105,3.57,3.634,3.109,2.4957,5.5063,2.6554,2.6227,2.79,4.922
Papua New Guinea,1.256,1.756,1.954,2.249,2.573,2.445,2.258,2.098,2.157,2.12,2.252,2.275,2.359,2.605,2.847,3.109,3.351,3.139,3.359,3.151,2.982,3.405,3.623628721,3.609897948
Paraguay,0.001,0.001,0.001,0.001,0.0005,0.0007,0.0008,0.0006,0.0006,0.0007,0.0008,0.0009,0.0031,0.0032,0.0059,0.0014,0.0013,0.0015,0.0016,0.002,0.0019,0.002,0.00199,0.00199
Peru,3.5884,3.008,3.756,4.193,6.576,7.071,7.306,9.964,12.929,12.977,15.174,16.96,17.886,20.039,21.78,22.808,25.611,21.825,21.233,22.435,19.359,21.905,26.806,26.806
Philippines,25.865,29.504,31.192,35.248,37.082,38.259,36.325,40.774,40.193,41.744,49.92,49.331,52.161,55.363,57.452,61.45,68.818,71.1816,76.4388,83.9971,80.1468,82.3441,86.833,86.833
Poland,140.765,140.863,139.579,147.729,149.036,151.167,156.115,153.062,148.017,142.383,146.073,149.845,144.721,146.81,138.473,141.467,143.066,145.4941,147.4421,137.0179,128.408069,147.581946,140.206,119.5
Portugal,30.247,30.172,35.656,28.54,32.245,37.623,32.548,30.392,30.543,30.893,25.008,27.448,25.947,20.764,20.143,26.601,26.512,34.8406,28.7399,24.0495,21.1664,17.613,19.2140629,11.6307646
Puerto Rico,21.694,22.1825,23.0606,23.8178,24.0157,24.8214,24.8269,24.5169,23.0941,22.8682,23.0834,22.11,22.1866,21.1976,20.719,20.5217,20.2549,16.0019,17.2153,18.4291,18.312,18.4568,18.82580966,18.82580986
Qatar,9.134,9.951,10.94,12.012,13.233,14.396,17.08,19.462,21.616,24.158,28.144,30.73,34.787,34.668,38.692,41.499,42.307,45.555,47.913,49.8727,49.259,51.641,54.029,55
Reunion,0.937,1.12,1.107,1.216,1.323,1.499,1.511,1.5197,1.6232,1.7817,1.7964,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie,ie
Romania,31.7,33.497,33.173,36.972,34.434,33.644,38.705,37.96,36.506,30.436,28.696,33.937,32.382,26.769,26.398,28.08,26.34,28.1463,26.8714,23.2824,19.5417,21.5086,20.972,18.5131186
Russia,573.213,569.39,576.473,599.397,600.127,619.819,651.848,666.309,700.798,642.28,688.691,703.792,718.336,696.07,697.842,693.399,697.682,693.7948,706.755,702.2744,643.9749,701.5027,703.187028,694.7776409
Rwanda,0.061,0.06,0.072,0.061,0.061,0.091,0.138,0.128,0.127,0.149,0.173,0.198,0.2112,0.2204,0.2098,0.2264,0.3303,0.3414,0.4781,0.4236,0.3238,0.412,0.438507962,0.457680888
Saint Helena,0.007,0.0073,0.0075,0.0077,0.008,0.0081,0.0082,0.0085,0.008,0.0083,0.0082,0.0083,0.0088,0.0094,0.0089,0.0082,0.0084,0.0086,0.0078,0.009,0.0084,0.0084,0.0084625,0.0084625
Saint Kitts and Nevis,0.1484,0.1595,0.1773,0.1763,0.1788,0.1904,0.191,0.209,0.201,0.217,0.2108,0.217,0.21,0.211,0.211,0.2071,0.2169,0.221,0.221,0.2238,0.2104,0.2083,0.210976728,0.210976728
Saint Lucia,0.2767,0.2865,0.2857,0.299,0.3085,0.3236,0.3308,0.3457,0.3523,0.363,0.3809,0.3852,0.3811,0.383,0.3794,0.3813,0.3914,0.4003,0.3992,0.4079,0.3716,0.3902,0.388215359,0.388215359
Saint Pierre and Miquelon,0.039,0.0395,0.0415,0.0418,0.0426,0.0417,0.0411,0.0428,0.0435,0.0441,0.0444,0.0441,0.0426,0.0455,0.0483,0.0487,0.0485,0.0487,0.0509,0.0521,0.0512,0.0507,0.050714396,0.050714396
Saint Vincent/Grenadines,0.0686,0.0803,0.0798,0.0875,0.0936,0.1062,0.1079,0.1184,0.1155,0.1161,0.1155,0.1098,0.1181,0.1189,0.1295,0.1286,0.1362,0.1289,0.125,0.1298,0.125,0.122,0.128,0.130184298
Samoa,0.0365,0.0504,0.0484,0.0472,0.0593,0.0628,0.0656,0.0677,0.0649,0.0755,0.0706,0.0783,0.0744,0.0855,0.098,0.0933,0.1008,0.1076,0.0895,0.0957,0.107,0.0937,0.095,0.095
Sao Tome and Principe,0.0193,0.0216,0.0254,0.0266,0.0311,0.0372,0.035,0.035,0.0395,0.045,0.0524,0.0612,0.0705,0.0649,0.0697,0.0948,0.1,0.104,0.1033,0.1033,0.1033,0.1025,0.082,0.082
Saudi Arabia,126.191,133.673,141.736,153,159.875,176.124,181.434,190.535,204.2,217.082,240.067,250.077,289.329,303.038,337.076,360.235,368.941,379.3732,389.0376,387.3416,393.5626,407.6816,416.312,418.9470824
Senegal,1.444,1.7338,1.824,1.947,2.06,2.349,2.357,2.572,2.692,2.758,2.91,2.968,3.282,3.434,3.792,4.039,4.341,4.192,4.243,5.0423,5.0464,5.309,5.749,6.295
Serbia,--,--,--,--,--,--,25.516,26.513,27.267,27.178,25.532,29.357,26.879,29.003,22.412,27.477,27.746,27.1523,25.7627,26.3462,27.0562,24.8821,25.0003157,26.859008
Seychelles,0.1961,0.2,0.2265,0.2307,0.2337,0.2971,0.3225,0.3445,0.3422,0.3482,0.3759,0.4007,0.4148,0.428,0.4375,0.4538,0.4869,0.5033,0.507,0.5311,0.5231,0.5171,0.530073333,0.54
Sierra Leone,0.079,0.1235,0.1407,0.1276,0.1029,0.0648,0.0509,0.042,0.043,0.044,0.0215,0.0222,0.0606,0.059,0.0329,0.04,0.0761,0.0851,0.0869,0.0132,0.0069,0.007,0.007241845,0.007241845
Singapore,31.175,32.143,33.718,34.342,35.853,37.257,38.488,40.159,40.669,40.756,45.207,44.802,45.675,46.597,47.929,48.864,50.089,50.7633,51.4764,52.6263,51.5937,54.1713,54.597928,53.901
Slovakia,9.657,9.646,8.813,9.507,9.273,8.905,8.361,7.55,7.437,6.872,6.886,7.774,7.265,6.348,5.277,5.32,5.262,5.646,5.901,6.232,6.18,7.2348,4.7461251,4.1640062
Slovenia,4.959,5.341,5.656,5.528,5.592,5.652,5.859,5.964,5.815,5.753,5.844,5.812,5.685,5.392,4.175,4.806,5.441,5.3116,5.1188,5.026,4.9535,4.4216,3.6705244,3.742
Solomon Islands,0.0632,0.0579,0.0581,0.0573,0.0574,0.0681,0.069,0.0784,0.0794,0.0776,0.0811,0.0777,0.0783,0.0841,0.0879,0.0896,0.0966,0.0988,0.1,0.1027,0.1021,0.102,0.1,0.1
Somalia,0.25,0.261,0.274,0.28,0.28,0.29,0.3,0.311,0.324,0.327,0.327,0.334,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,0.342096125,0.34
South Africa,193.419,195.162,203.931,217.619,226.361,229.151,237.658,247.988,241.047,232.343,242.198,243.767,241.498,237.685,232.474,228.755,226.728,226.454,229.48,221.793,210.7,209.875,201.518,191.61
South Korea,175.437,192.724,207.215,208.337,231.142,236.937,249.362,278.246,288.444,298.953,341.395,356.779,372.452,389.095,379.353,371.96,379.015,393.2505,426.8559,401.4681,387.5053,416.5179,383.7297979,365.817
South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,0.443,0.47,0.477,0.576,0.519,0.5391,0.5382,0.5461,0.5472,0.565,0.502,0.55
Spain,123.614,119.724,143.436,139.325,159.622,184.198,182.377,187.392,188.773,163.926,137.736,145.326,144.62,112.631,106.689,122.415,107.194,126.152,111.218,110.568,86.1752,85.35,102.3515909,74.4703522
Sri Lanka,3.7616,3.6784,4.3986,4.8003,5.7679,5.3776,4.8428,5.9338,5.8465,6.0625,5.0628,6.8836,8.4166,4.8436,7.9447,6.7967,9.6487,10.3144,8.506,10.9843,10.7731,8.905,8.212,8.5
Sudan,1.267,1.324,1.61,2.191,2.36,2.565,3.151,3.57,4.043,3.263,1.297,1.988,2.8175,1.969,2.463,4.627,6.378,6.195,6.599,5.876,6.052,6.614,4.736,5
Suriname,0.252,0.314,0.4916,0.5562,0.6683,0.8772,0.7128,0.6332,0.6476,0.6713,0.755,0.5006,0.8489,0.9322,1.2763,1.3778,1.0267,0.8706,0.893,1.071,1.064,1.085,1.178559755,1.223559755
Sweden,4.531,5.921,7.18,8.907,5.213,3.89,4.242,3.606,3.711,3.878,7.326,4.398,3.4062,3.1356,2.2846,2.5867,2.6113,2.455,2.089,1.684,0.897,1.3629,1.1652366,0.8249229
Switzerland,1.084,1.092,1.115,1.17,1.146,1.084,0.985,0.916,0.855,0.814,1.096,1.02,0.962,0.798,0.538,0.665,0.892,0.7592,0.6459,0.6368,0.639084,0.537,0.416,0.4
Syria,21.986,23.302,25.589,27.608,27.962,31.723,33.508,35.164,38.154,41.442,43.821,38.805,29.281,22.139,18.883,17.569,17.207,17.659,21.5429,21.5409,20.2247,20.864,19.205,19.205
Taiwan,135.6736,141.5523,150.1124,160.1106,168.9759,176.1607,184.0051,190.32,185.7522,177.3514,193.7294,198.1614,196.3527,196.6591,204.5315,208.1598,216.4225,232.1118,231.8434,223.4026,230.2213,242.5362,237.49199,234.5623054
Tajikistan,0.222,0.176,0.138,0.173,0.152,0.123,0.234,0.38,0.347,0.217,0.035,0.038,0.074,0.044,0.16,0.162,0.608,0.981,1.348,1.788,1.987,2.063,1.568,1.6
Tanzania,0.334,0.151,0.135,0.11,0.548,1.835,2.011,1.658,1.737,2.096,2.548,3.096,3.83,4.188,3.589,4.343,4.351,4.616,4.99,5.196,4.591,5.459,6.701,8.183
Thailand,89.0434,94.2294,100.3594,107.536,116.5564,122.9898,126.8206,132.1415,136.3356,136.6643,148.8212,141.3246,155.3437,156.0158,159.5551,162.4907,162.7752,156.0778,151.6136,158.0670018,150.179761,149.0052315,152.3844638,160.7226905
The Bahamas,1.7048,1.7695,1.8862,1.9951,1.9797,2.085,2.121,2.246,2.251,2.14,2.01,2.054,1.9,1.885,1.922,1.998,1.966,1.987,1.997,2.007,2.017,2.027,2.027,2.027
Timor-Leste,--,--,--,0.065,0.067,0.069,0.072,0.0918,0.1105,0.1317,0.1366,0.1401,0.126,0.295,0.349,0.3503,0.4126,0.4271,0.4505,0.5152,0.5026,0.51,0.512665639,0.51
Togo,0.076,0.075,0.066,0.056,0.106,0.115,0.1325,0.094,0.0352,0.039,0.1307,0.1136,0.2293,0.2814,0.2281,0.3783,0.7367,0.5947,0.3889,0.4728,0.5257,0.543,0.717893057,0.730893057
Tonga,0.0432,0.039,0.0402,0.0448,0.0473,0.048,0.049,0.051,0.053,0.0547,0.0519,0.0532,0.0524,0.0513,0.0521,0.0521,0.0553,0.0613,0.0615,0.0642,0.0638,0.065,0.065122701,0.065
Trinidad and Tobago,5.439,5.614,5.617,6.424,6.405,7.034,7.142,7.654,7.708,7.82,8.481,8.768,9.128,9.501,9.417,9.564,9.413,9.317,9.219,9.183,9.22,9.256,9.487571907,9.487
Tunisia,10.509,11.314,11.747,11.091,11.742,12.474,12.931,13.647,14.294,15.076,15.707,16.142,17.537,17.705,18.375,18.904,19.002,19.9895,20.3677,21.3292,20.7066,21.222,20.766,20.447
Turkiye,93.714,98.333,95.39,104.985,104.359,122.12,131.681,154.982,163.92,156.583,155.371,171.169,174.151,170.641,198.984,177.608,183.426,209.1662,206.0605,170.5183,177.066,209.5874405,178.2700527,177.1657871
Turkmenistan,9.845,10.607,10.697,10.797,11.917,12.817,13.647,14.877,15.04,15.98,16.66,17.217,17.747,18.867,20.397,22.531,22.531,23.893,25.361,22.497,25.759,28.394,32.594,33.7781875
Turks and Caicos Islands,0.0754,0.08,0.102,0.11,0.116,0.132,0.158,0.182,0.189,0.2,0.208,0.207,0.21,0.209,0.227,0.23,0.245,0.293,0.257,0.2597,0.255,0.2627,0.261798023,0.26
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Pacific Islands,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Territories,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Virgin Islands,1.03,1.03,1.04,1.04,1.05,0.9684,0.9741,0.9802,0.9717,0.9208,0.9575,0.9506,0.8722,0.8199,0.7664,0.766,0.7645,0.5894,0.605,0.6474,0.6348,0.64,0.65755817,0.65
Uganda,0.0062,0.0062,0.0062,0.0062,0.002,0.067,0.376,0.541,0.5971,0.875,1.109,1.029,0.291,0.004,0.092,0.079,0.072,0.069,0.31,0.139,0.119,0.127,0.151,0.151
Ukraine,82.648,84.586,85.933,89.533,83.222,84.756,90.087,93.124,90.924,78.577,86.307,93.5,96.992,95.386,84.368,67.627,74.249,59.385,60.798,57.7979,54.4998,51.5714,33.684,33.794
United Arab Emirates,40.8419,44.1847,47.5269,50.2014,53.1853,61.5148,67.6268,79.66,81.4184,86.5022,94.6891,99.6859,106.9019,111.565,117.9978,127.083,129.297,133.823,134.816,134.799,130.334,132.69,127.099,124.9302074
United Kingdom,278.823,280.205,282.756,293.317,294.977,294.315,297.482,308.333,308.698,276.941,289.853,259.215,247.503,229.748,204.461,178.975,176.683,161.6463,150.8569,141.882,119.7129,129.3351722,133.4919664,96.8257907
United States,2692.478478,2677.004755,2730.166177,2758.649956,2824.798053,2909.522461,2885.295126,2992.237707,2926.731334,2726.451555,2883.361313,2788.86738,2775.024247,2745.967657,2750.599114,2728.431647,2655.431814,2537.396716,2660.018747,2584.421488,2429.342031,2507.759195,2553.229866,2509.189165
Uruguay,0.502,0.019,0.031,0.011,1.083,0.96,1.973,1.22,3.398,2.758,1.161,2.623,3.745,1.85,0.682,0.94,0.44,0.2217,0.3602,0.287,0.811,2.4555,1.376,1.029
Uzbekistan,43.334,43.603,43.373,40.573,43.599,38.738,44.673,44.345,45.73,43.618,43.783,47.101,46.345,48.913,49.688,50.587,51.857,52.89,57.2391,57.091,61.528,66.417,68.14957587,69.2
Vanuatu,0.0451,0.046,0.0469,0.0466,0.0475,0.0484,0.0494,0.0504,0.0556,0.0556,0.0558,0.0587,0.0563,0.0571,0.0558,0.0507,0.0618,0.0633,0.0632,0.0631,0.0571,0.0588,0.059930116,0.059930116
Venezuela,22.385,29.678,32.318,31.412,28.477,28.155,28.822,31.155,32.456,33.618,36.985,34.291,46.2511,51.4947,50.8461,52.5153,53.879,43.1927,41.5105,35.4325,17.9623,17.2205,17.816,17.93000595
Vietnam,12.01,12.398,17.598,21.939,28.391,36.661,40.02,43.894,47.354,53.122,67.248,63.005,64.653,68.478,78.38,105.609,114.898,108.211,132.2358,163.5258,155.012,141.6353,140.704,148.6558669
Wake Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,0.08,0.08,0.085,0.085,0.085,0.085,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,3.413,3.643,3.769,4.096,4.365,4.768,5.387,6.027,6.546,6.75,7.755,6.204,7.073,8.501,7.646,5.646,4.643,3.8565,3.0029,2.7922,2.4491,2.425,2.521433,2.545470758
Zambia,0.048,0.05,0.051,0.052,0.048,0.053,0.013,0.012,0.012,0.012,0.013,0.0147,0.018,0.019,0.41,0.404,0.67,1.987,2.496,2.2695,2.2161,1.4152,2.167,2.135
Zimbabwe,3.801,4.941,4.778,3.455,4.218,4.459,2.561,2.163,1.838,1.776,2.772,3.881,3.642,4.406,4.4115,4.5569,3.951,3.4237,4.1825,4.0959,2.7837,2.508,2.922,2.7
coal fossil fuel (billion kWh),,,,,,,,,,,,,,,,,,,,,,,,
World,5770.373196,5870.211942,6127.622054,6569.779052,6800.973749,7149.672346,7550.591835,8012.443684,8004.191647,7840.561053,8364.880479,8812.736305,8842.892845,9313.191716,9557.54345,9287.183997,9260.518554,9598.783776,9707.543539,9518.569212,9152.389297,9735.883716,9866.918532,9880.325585
Afghanistan,0,0.0426,0.0423,0.088,0.061,0.061,0.154,0.154,0.133,0.061,0.058,0.104,0.072,0.122,0.106,0.0982,0.0927,0.1143,0.1189,0.0827,0.0231,0.0277,0.0277,0.0277
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,1.237,0.617,0.186,0.209,0.936,1.575,1.418,1.532,2.025,1.781,2.005,2.544,2.454,2.111,2.454,2.37,1.793,1.6171,1.6558,0.6266,1.1815,2.1164,1.860095,0.804
Armenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,174.179,186.721,173.511,170.457,176.755,181.166,184.784,186.745,184.228,185.455,179.792,172.246,171.722,159.047,151.849,158.61,163.13,161.83,146.8463,140.4076,133.9246,128.3371,120.8582467,127.633
Austria,5.727,6.893,6.613,8.443,7.905,7.167,7.37,6.6,5.527,5.759,6.3719,6.9651,5.944,5.8512,4.6304,4.8016,3.7752,3.7367,1.805,1.499,0.559,0.14,0.058,0.021
Azerbaijan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0.163,0.276,0.741,1.1,1.092,0.772,0.827,0.936,1.225,1.1,0.997,1.031,1.0302,1.794,1.304,3.146,5.297,5.663,10.686
Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,0,0,0.004,0.004,0.004,0.004,0.004,0.008,0.01,0.015,0.028,0.019,0.02,0.023,0.026,0.038,0.034,0.027,0.026,0.03,0.031,0.029,0.029,0.029
Belgium,12.916,9.936,10.029,9.638,9.146,8.199,6.848,6.475,5.547,5.178,4.197,3.476,3.389,3.008,2.09,2.075,2.5504,2.3375,2.2553,2.4268,1.8116,1.9538,2.5283834,0.028
Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.287,5.365,5.381,6.628,6.617,6.463,7.293,7.627,9.956,9.331,8.996,10.806,9.787,10.135,10.151,9.999,12.021,12.34,12.437,10.963,11.782,11.111,10.936,11.02691537
Botswana,1.113,1.105,1.117,1.013,0.923,1.046,0.977,0.822,0.697,0.621,0.532,0.437,0.25,0.762,2.215,2.8587,2.68,3.012,3.0918,2.5036,2.122,2.386,2.451,2.478291446
Brazil,7.743,7.679,5.408,5.516,6.791,6.413,6.764,5.958,6.847,5.446,7.042,6.532,8.463,14.839,18.43,19.133,17.04,16.2935,14.2432,15.3641,11.9805,17.6302,8.022838,8.33
British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4841,1.2257,1.242,1.208,1.205433977
Bulgaria,16.941,19.497,17.182,19.237,18.902,18.458,19.083,22.368,23.181,21.103,22.606,27.537,22.876,19.392,21.305,22.522,19.364,20.9141,18.6595,17.2021,13.5107,17.0859,21.785555,11.71
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burma,0,0,0.641,0.634,0.405,0.589,0.786,0.855,0.614,0.473,0.64,0.75,0.771,0.569,0.286,0.285,0.01,1.415,1.544,2.262,2.463,2.123,2.165448,2.165448
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0.028,0.034,0.049,0.039,0.177,0.906,2.321,2.679,3.747,3.2077,3.9324,4.1349,3.646,3.437,7.593
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
